date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:07:51	35931/35931	U-----	200	untouched ('')	application/javascript	etag:W/%226530bce5-8c5b%22	https://demo.themefisher.com/elite-shop-bootstrap/plugins/bootstrap-slider/bootstrap-slider.min.js	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/plugins/bootstrap-slider/bootstrap-slider.min.js	(from https://demo.themefisher.com/elite-shop-bootstrap/index.html)
13:08:43	2305/2305	U-----	200	untouched ('')	application/javascript	etag:W/%226530bce5-901%22	https://demo.themefisher.com/elite-shop-bootstrap/plugins/google-map/gmap.js	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/plugins/google-map/gmap.js	(from https://demo.themefisher.com/elite-shop-bootstrap/index.html)
13:08:49	5642/5642	U-----	200	untouched ('')	application/javascript	etag:W/%226530bce5-160a%22	https://demo.themefisher.com/elite-shop-bootstrap/js/script.js	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/js/script.js	(from https://demo.themefisher.com/elite-shop-bootstrap/index.html)
13:08:54	78748/78748	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%226530bce5-1339c%22	https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themify.eot?-fvbane	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themify9f24.eot	(from https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/themify-icons.css)
13:08:54	78748/78748	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%226530bce5-1339c%22	https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themify.eot?	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themifyd41d.eot	(from https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/themify-icons.css)
13:09:33	56108/56108	U-----	200	untouched ('')	application/font-woff	etag:%226530bce5-db2c%22	https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themify.woff?-fvbane	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themify9f24.woff	(from https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/themify-icons.css)
13:09:40	78584/78584	U-----	200	untouched ('')	application/octet-stream	etag:%226530bce5-132f8%22	https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themify.ttf?-fvbane	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themify9f24.ttf	(from https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/themify-icons.css)
13:09:48	234269/234269	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226530bce5-3931d%22	https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themify.svg?-fvbane	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/fonts/themify9f24.svg	(from https://demo.themefisher.com/elite-shop-bootstrap/plugins/themify-icons/themify-icons.css)
13:09:49	16348/16348	U-----	200	untouched ('')	application/font-woff2	etag:%226530bce5-3fdc%22	https://demo.themefisher.com/elite-shop-bootstrap/fonts/futuraicg-webfont.woff2	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/fonts/futuraicg-webfont.woff2	(from https://demo.themefisher.com/elite-shop-bootstrap/css/style.css)
13:10:22	21480/21480	U-----	200	untouched ('')	application/font-woff	etag:%226530bce5-53e8%22	https://demo.themefisher.com/elite-shop-bootstrap/fonts/futuraicg-webfont.woff	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/fonts/futuraicg-webfont.woff	(from https://demo.themefisher.com/elite-shop-bootstrap/css/style.css)
13:10:26	50307/50307	U-----	200	untouched ('')	image/jpeg	etag:%226530bce5-c483%22	https://demo.themefisher.com/elite-shop-bootstrap/images/collection/product-9.jpg	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/collection/product-9.jpg	(from https://demo.themefisher.com/elite-shop-bootstrap/shop.html)
13:10:31	930139/930139	U-----	200	untouched ('')	image/jpeg	etag:%226530bce5-e315b%22	https://demo.themefisher.com/elite-shop-bootstrap/images/product-single/product-sm-1.jpg	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/product-single/product-sm-1.jpg	(from https://demo.themefisher.com/elite-shop-bootstrap/product-single.html)
13:10:31	1231099/1231099	U-----	200	untouched ('')	image/jpeg	etag:%226530bce5-12c8fb%22	https://demo.themefisher.com/elite-shop-bootstrap/images/product-single/product-sm-2.jpg	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/product-single/product-sm-2.jpg	(from https://demo.themefisher.com/elite-shop-bootstrap/product-single.html)
13:11:09	894512/894512	U-----	200	untouched ('')	image/jpeg	etag:%226530bce5-da630%22	https://demo.themefisher.com/elite-shop-bootstrap/images/product-single/product-sm-3.jpg	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/product-single/product-sm-3.jpg	(from https://demo.themefisher.com/elite-shop-bootstrap/product-single.html)
13:11:14	27897/27897	U-----	200	untouched ('')	image/png	etag:%226530bce5-6cf9%22	https://demo.themefisher.com/elite-shop-bootstrap/images/payment-card/all-card.png	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/payment-card/all-card.png	(from https://demo.themefisher.com/elite-shop-bootstrap/product-single.html)
13:11:20	7406/7406	U-----	200	untouched ('')	image/jpeg	etag:%226530bce5-1cee%22	https://demo.themefisher.com/elite-shop-bootstrap/images/customer/customer-1.jpg	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/customer/customer-1.jpg	(from https://demo.themefisher.com/elite-shop-bootstrap/product-single.html)
13:11:21	7580/7580	U-----	200	untouched ('')	image/jpeg	etag:%226530bce5-1d9c%22	https://demo.themefisher.com/elite-shop-bootstrap/images/customer/customer-2.jpg	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/customer/customer-2.jpg	(from https://demo.themefisher.com/elite-shop-bootstrap/product-single.html)
13:11:58	19896/19896	U-----	200	untouched ('OK')	text/html	etag:W/%226530bce5-4db8%22	https://demo.themefisher.com/elite-shop-bootstrap/checkout.html	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/checkout.html	(from https://demo.themefisher.com/elite-shop-bootstrap/cart.html)
13:12:18	7058/7058	U-----	200	untouched ('')	image/jpeg	etag:%226530bce5-1b92%22	https://demo.themefisher.com/elite-shop-bootstrap/images/customer/customer-3.jpg	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/customer/customer-3.jpg	(from https://demo.themefisher.com/elite-shop-bootstrap/product-single.html)
13:12:27	91634/91634	U-----	200	untouched ('')	image/jpeg	etag:%226530bce5-165f2%22	https://demo.themefisher.com/elite-shop-bootstrap/images/about/product.jpg	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/about/product.jpg	(from https://demo.themefisher.com/elite-shop-bootstrap/about.html)
13:12:29	74408/74408	U-----	200	untouched ('')	image/jpeg	etag:%226530bce5-122a8%22	https://demo.themefisher.com/elite-shop-bootstrap/images/team/team-member-1.jpg	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/team/team-member-1.jpg	(from https://demo.themefisher.com/elite-shop-bootstrap/about.html)
13:13:23	10412/10412	U-----	200	untouched ('')	image/png	etag:%226530bce5-28ac%22	https://demo.themefisher.com/elite-shop-bootstrap/images/verified.png	C:/Users/Precious%20Banigo/GitHub/Fabulos/demo.themefisher.com/elite-shop-bootstrap/images/verified.png	(from https://demo.themefisher.com/elite-shop-bootstrap/checkout.html)
